item_id,paper,paper_item_no,source_true,item_type,rater_id,run_id,rater_phase,answer_key,answer_key_format_ok,guideline_consistency_score_5,single_best_answer_score_5,answer_key_validation_score_5,distractor_effectiveness_score_5,stem_ambiguity_control_score_5,guideline_consistency_pass,single_best_answer_pass,answer_key_validation_pass,distractor_effectiveness_pass,stem_ambiguity_control_pass,safety_screen_mean_score_5,safety_screen_min_score_5,major_defect_flag,critical_defect_flag,critical_defect_reasons,all_safety_domains_pass
H004,P,4,Human,A1,machine_run_3,3,machine_annotation,C,1,4.85,5.000000000000001,4.7,4.4,5.0,1,1,1,1,1,4.790000000000001,4.4,0,0,,1
H005,P,5,Human,A1,machine_run_3,3,machine_annotation,B,1,4.85,5.000000000000001,4.8,4.15,5.0,1,1,1,1,1,4.76,4.15,0,0,,1
H006,P,6,Human,A2,machine_run_3,3,machine_annotation,D,1,4.85,5.000000000000001,4.8,4.4,5.0,1,1,1,1,1,4.8100000000000005,4.4,0,0,,1
H007,P,7,Human,A2,machine_run_3,3,machine_annotation,C,1,4.85,5.000000000000001,4.9,4.05,5.0,1,1,1,1,1,4.76,4.05,0,0,,1
H008,P,8,Human,A1,machine_run_3,3,machine_annotation,E,1,4.85,5.000000000000001,4.8,4.1,5.0,1,1,1,1,1,4.75,4.1,0,0,,1
H009,P,9,Human,A2,machine_run_3,3,machine_annotation,D,1,4.85,5.000000000000001,4.8,4.4,5.0,1,1,1,1,1,4.8100000000000005,4.4,0,0,,1
H010,P,10,Human,A2,machine_run_3,3,machine_annotation,B,1,4.85,5.000000000000001,4.9,4.4,4.433333333333334,1,1,1,1,1,4.716666666666667,4.4,0,0,,1
H011,P,11,Human,A2,machine_run_3,3,machine_annotation,D,1,4.85,5.000000000000001,4.8,4.15,5.0,1,1,1,1,1,4.76,4.15,0,0,,1
H012,P,12,Human,A2,machine_run_3,3,machine_annotation,E,1,4.7,5.000000000000001,4.9,4.4,5.0,1,1,1,1,1,4.8,4.4,0,0,,1
H013,P,13,Human,A2,machine_run_3,3,machine_annotation,B,1,4.6,4.900000000000001,4.8,4.25,4.75,1,1,1,1,1,4.66,4.25,0,0,,1
H014,P,14,Human,A2,machine_run_3,3,machine_annotation,D,1,4.85,5.000000000000001,4.9,4.05,5.0,1,1,1,1,1,4.76,4.05,0,0,,1
H015,P,15,Human,A2,machine_run_3,3,machine_annotation,A,1,4.85,4.750000000000001,4.55,4.3,5.0,1,1,1,1,1,4.6899999999999995,4.3,0,0,,1
H016,P,16,Human,A1,machine_run_3,3,machine_annotation,A,1,4.85,5.000000000000001,4.8,4.4,5.0,1,1,1,1,1,4.8100000000000005,4.4,0,0,,1
H017,P,17,Human,A1,machine_run_3,3,machine_annotation,C,1,4.85,5.000000000000001,4.8,4.15,5.0,1,1,1,1,1,4.76,4.15,0,0,,1
H018,P,18,Human,A2,machine_run_3,3,machine_annotation,C,1,4.85,5.000000000000001,4.9,4.4,5.0,1,1,1,1,1,4.83,4.4,0,0,,1
H019,P,19,Human,A2,machine_run_3,3,machine_annotation,C,1,4.85,5.000000000000001,4.9,4.4,5.0,1,1,1,1,1,4.83,4.4,0,0,,1
H020,P,20,Human,A1,machine_run_3,3,machine_annotation,A,1,4.85,5.000000000000001,4.8,4.4,5.0,1,1,1,1,1,4.8100000000000005,4.4,0,0,,1
H021,P,21,Human,A2,machine_run_3,3,machine_annotation,E,1,4.85,5.000000000000001,4.9,4.05,5.0,1,1,1,1,1,4.76,4.05,0,0,,1
H022,P,22,Human,A2,machine_run_3,3,machine_annotation,B,1,4.85,5.000000000000001,4.8,4.4,5.0,1,1,1,1,1,4.8100000000000005,4.4,0,0,,1
H023,P,23,Human,A2,machine_run_3,3,machine_annotation,D,1,4.85,4.900000000000001,4.9,4.0,4.45,1,1,1,1,1,4.62,4.0,0,0,,1
H024,P,24,Human,A2,machine_run_3,3,machine_annotation,D,1,4.85,5.000000000000001,4.9,4.4,5.0,1,1,1,1,1,4.83,4.4,0,0,,1
H025,P,25,Human,A2,machine_run_3,3,machine_annotation,C,1,4.7,5.000000000000001,4.8,4.4,5.0,1,1,1,1,1,4.78,4.4,0,0,,1
H026,P,26,Human,A3/A4,machine_run_3,3,machine_annotation,A,1,4.85,5.000000000000001,4.9,4.4,5.0,1,1,1,1,1,4.83,4.4,0,0,,1
H027,P,27,Human,A3/A4,machine_run_3,3,machine_annotation,D,1,4.85,5.000000000000001,4.9,4.4,5.0,1,1,1,1,1,4.83,4.4,0,0,,1
H028,P,28,Human,A3/A4,machine_run_3,3,machine_annotation,E,1,4.85,5.000000000000001,4.9,4.4,4.733333333333333,1,1,1,1,1,4.776666666666666,4.4,0,0,,1
H029,P,29,Human,A3/A4,machine_run_3,3,machine_annotation,C,1,4.85,5.000000000000001,4.9,4.4,4.733333333333333,1,1,1,1,1,4.776666666666666,4.4,0,0,,1
H030,P,30,Human,A3/A4,machine_run_3,3,machine_annotation,D,1,4.85,5.000000000000001,4.9,4.4,4.733333333333333,1,1,1,1,1,4.776666666666666,4.4,0,0,,1
H031,P,31,Human,A3/A4,machine_run_3,3,machine_annotation,B,1,4.85,5.000000000000001,4.9,4.05,5.0,1,1,1,1,1,4.76,4.05,0,0,,1
H032,P,32,Human,A3/A4,machine_run_3,3,machine_annotation,A,1,4.85,5.000000000000001,4.9,4.05,5.0,1,1,1,1,1,4.76,4.05,0,0,,1
H033,P,33,Human,A3/A4,machine_run_3,3,machine_annotation,A,1,4.85,5.000000000000001,4.9,4.15,5.0,1,1,1,1,1,4.78,4.15,0,0,,1
H034,P,34,Human,A3/A4,machine_run_3,3,machine_annotation,E,1,4.85,5.000000000000001,4.9,4.15,5.0,1,1,1,1,1,4.78,4.15,0,0,,1
H035,P,35,Human,A3/A4,machine_run_3,3,machine_annotation,D,1,4.85,5.000000000000001,4.9,4.4,5.0,1,1,1,1,1,4.83,4.4,0,0,,1
H036,P,36,Human,A3/A4,machine_run_3,3,machine_annotation,E,1,4.85,5.000000000000001,4.9,4.4,5.0,1,1,1,1,1,4.83,4.4,0,0,,1
H037,P,37,Human,A3/A4,machine_run_3,3,machine_annotation,D,1,4.85,5.000000000000001,4.9,4.4,5.0,1,1,1,1,1,4.83,4.4,0,0,,1
H038,P,38,Human,A3/A4,machine_run_3,3,machine_annotation,D,1,4.85,5.000000000000001,4.9,4.1,5.0,1,1,1,1,1,4.7700000000000005,4.1,0,0,,1
H039,P,39,Human,A3/A4,machine_run_3,3,machine_annotation,B,1,4.85,5.000000000000001,4.9,4.1,5.0,1,1,1,1,1,4.7700000000000005,4.1,0,0,,1
H040,P,40,Human,B,machine_run_3,3,machine_annotation,A,1,4.6,4.750000000000001,4.65,4.3,5.0,1,1,1,1,1,4.66,4.3,0,0,,1
H041,P,41,Human,B,machine_run_3,3,machine_annotation,E,1,4.6,4.750000000000001,4.65,4.3,5.0,1,1,1,1,1,4.66,4.3,0,0,,1
H042,P,42,Human,B,machine_run_3,3,machine_annotation,D,1,4.6,4.750000000000001,4.65,4.3,5.0,1,1,1,1,1,4.66,4.3,0,0,,1
H043,P,43,Human,X,machine_run_3,3,machine_annotation,ABCE,1,4.85,4.900000000000001,4.9,4.0,4.75,1,1,1,1,1,4.680000000000001,4.0,0,0,,1
H044,P,44,Human,X,machine_run_3,3,machine_annotation,ABDE,1,4.85,5.000000000000001,4.9,4.15,5.0,1,1,1,1,1,4.78,4.15,0,0,,1
H045,P,45,Human,X,machine_run_3,3,machine_annotation,ACE,1,4.85,5.000000000000001,5.0,3.8,5.0,1,1,1,0,1,4.7299999999999995,3.8,1,0,,0
H046,P,46,Human,X,machine_run_3,3,machine_annotation,ABCD,1,4.85,5.000000000000001,4.9,4.15,4.7,1,1,1,1,1,4.720000000000001,4.15,0,0,,1
H047,P,47,Human,X,machine_run_3,3,machine_annotation,BDE,1,4.85,5.000000000000001,4.8,4.15,5.0,1,1,1,1,1,4.76,4.15,0,0,,1
H048,P,48,Human,X,machine_run_3,3,machine_annotation,B,1,4.7,5.000000000000001,4.8,4.15,5.0,1,1,1,1,1,4.73,4.15,0,0,,1
H049,P,49,Human,X,machine_run_3,3,machine_annotation,BD,1,4.85,5.000000000000001,4.8,4.15,5.0,1,1,1,1,1,4.76,4.15,0,0,,1
H050,P,50,Human,X,machine_run_3,3,machine_annotation,BD,1,4.85,5.000000000000001,4.8,4.15,5.0,1,1,1,1,1,4.76,4.15,0,0,,1
H001,P,1,Human,A2,machine_run_4,4,machine_annotation,D,1,4.85,5.000000000000001,4.9,4.4,5.0,1,1,1,1,1,4.83,4.4,0,0,,1
H002,P,2,Human,A2,machine_run_4,4,machine_annotation,D,1,4.85,4.900000000000001,4.8,4.25,4.75,1,1,1,1,1,4.71,4.25,0,0,,1
H003,P,3,Human,A1,machine_run_4,4,machine_annotation,A,1,4.85,5.000000000000001,4.8,4.05,4.7,1,1,1,1,1,4.68,4.05,0,0,,1
H004,P,4,Human,A1,machine_run_4,4,machine_annotation,C,1,4.85,5.000000000000001,4.7,4.15,5.0,1,1,1,1,1,4.74,4.15,0,0,,1
H005,P,5,Human,A1,machine_run_4,4,machine_annotation,B,1,4.85,5.000000000000001,4.8,4.4,5.0,1,1,1,1,1,4.8100000000000005,4.4,0,0,,1
H006,P,6,Human,A2,machine_run_4,4,machine_annotation,D,1,4.85,5.000000000000001,4.9,4.4,5.0,1,1,1,1,1,4.83,4.4,0,0,,1
H007,P,7,Human,A2,machine_run_4,4,machine_annotation,C,1,4.85,5.000000000000001,4.8,4.4,5.0,1,1,1,1,1,4.8100000000000005,4.4,0,0,,1
H008,P,8,Human,A1,machine_run_4,4,machine_annotation,E,1,4.85,5.000000000000001,4.8,4.4,5.0,1,1,1,1,1,4.8100000000000005,4.4,0,0,,1
H009,P,9,Human,A2,machine_run_4,4,machine_annotation,D,1,4.85,4.750000000000001,4.55,4.3,4.733333333333333,1,1,1,1,1,4.636666666666667,4.3,0,0,,1
H010,P,10,Human,A2,machine_run_4,4,machine_annotation,B,1,4.7,5.000000000000001,4.9,3.8,5.0,1,1,1,0,1,4.680000000000001,3.8,1,0,,0
H011,P,11,Human,A2,machine_run_4,4,machine_annotation,D,1,4.85,5.000000000000001,4.8,4.4,5.0,1,1,1,1,1,4.8100000000000005,4.4,0,0,,1
H012,P,12,Human,A2,machine_run_4,4,machine_annotation,E,1,4.6,4.900000000000001,4.9,4.25,4.75,1,1,1,1,1,4.680000000000001,4.25,0,0,,1
H013,P,13,Human,A2,machine_run_4,4,machine_annotation,B,1,4.85,5.000000000000001,4.8,4.4,5.0,1,1,1,1,1,4.8100000000000005,4.4,0,0,,1
H014,P,14,Human,A2,machine_run_4,4,machine_annotation,D,1,4.85,5.000000000000001,4.9,4.4,5.0,1,1,1,1,1,4.83,4.4,0,0,,1
H015,P,15,Human,A2,machine_run_4,4,machine_annotation,A,1,4.85,5.000000000000001,4.8,4.4,5.0,1,1,1,1,1,4.8100000000000005,4.4,0,0,,1
H016,P,16,Human,A1,machine_run_4,4,machine_annotation,A,1,4.85,5.000000000000001,4.8,4.15,4.7,1,1,1,1,1,4.7,4.15,0,0,,1
H017,P,17,Human,A1,machine_run_4,4,machine_annotation,C,1,4.85,5.000000000000001,4.8,4.05,5.0,1,1,1,1,1,4.74,4.05,0,0,,1
H018,P,18,Human,A2,machine_run_4,4,machine_annotation,C,1,4.85,5.000000000000001,4.9,4.4,5.0,1,1,1,1,1,4.83,4.4,0,0,,1
H019,P,19,Human,A2,machine_run_4,4,machine_annotation,C,1,4.85,5.000000000000001,4.9,4.1,5.0,1,1,1,1,1,4.7700000000000005,4.1,0,0,,1
H020,P,20,Human,A1,machine_run_4,4,machine_annotation,A,1,4.85,5.000000000000001,4.9,4.4,5.0,1,1,1,1,1,4.83,4.4,0,0,,1
H021,P,21,Human,A2,machine_run_4,4,machine_annotation,E,1,4.85,5.000000000000001,4.8,4.4,5.0,1,1,1,1,1,4.8100000000000005,4.4,0,0,,1
H022,P,22,Human,A2,machine_run_4,4,machine_annotation,B,1,4.85,4.900000000000001,4.8,4.0,4.75,1,1,1,1,1,4.66,4.0,0,0,,1
H023,P,23,Human,A2,machine_run_4,4,machine_annotation,D,1,4.7,5.000000000000001,4.9,4.4,5.0,1,1,1,1,1,4.8,4.4,0,0,,1
H024,P,24,Human,A2,machine_run_4,4,machine_annotation,D,1,4.85,5.000000000000001,4.9,4.05,5.0,1,1,1,1,1,4.76,4.05,0,0,,1
H025,P,25,Human,A2,machine_run_4,4,machine_annotation,C,1,4.85,5.000000000000001,4.8,4.4,5.0,1,1,1,1,1,4.8100000000000005,4.4,0,0,,1
H026,P,26,Human,A3/A4,machine_run_4,4,machine_annotation,A,1,4.85,4.750000000000001,4.65,4.3,4.733333333333333,1,1,1,1,1,4.656666666666667,4.3,0,0,,1
H027,P,27,Human,A3/A4,machine_run_4,4,machine_annotation,D,1,4.85,4.750000000000001,4.65,4.3,4.733333333333333,1,1,1,1,1,4.656666666666667,4.3,0,0,,1
H028,P,28,Human,A3/A4,machine_run_4,4,machine_annotation,E,1,4.85,5.000000000000001,4.9,4.4,5.0,1,1,1,1,1,4.83,4.4,0,0,,1
H029,P,29,Human,A3/A4,machine_run_4,4,machine_annotation,C,1,4.85,5.000000000000001,4.9,4.4,5.0,1,1,1,1,1,4.83,4.4,0,0,,1
H030,P,30,Human,A3/A4,machine_run_4,4,machine_annotation,D,1,4.85,5.000000000000001,4.9,4.4,5.0,1,1,1,1,1,4.83,4.4,0,0,,1
H031,P,31,Human,A3/A4,machine_run_4,4,machine_annotation,B,1,4.85,5.000000000000001,4.9,4.15,5.0,1,1,1,1,1,4.78,4.15,0,0,,1
H032,P,32,Human,A3/A4,machine_run_4,4,machine_annotation,A,1,4.85,5.000000000000001,4.9,4.15,5.0,1,1,1,1,1,4.78,4.15,0,0,,1
H033,P,33,Human,A3/A4,machine_run_4,4,machine_annotation,A,1,4.85,5.000000000000001,4.9,4.4,4.7,1,1,1,1,1,4.7700000000000005,4.4,0,0,,1
H034,P,34,Human,A3/A4,machine_run_4,4,machine_annotation,E,1,4.85,5.000000000000001,4.9,4.4,4.7,1,1,1,1,1,4.7700000000000005,4.4,0,0,,1
H035,P,35,Human,A3/A4,machine_run_4,4,machine_annotation,D,1,4.85,5.000000000000001,4.9,4.4,5.0,1,1,1,1,1,4.83,4.4,0,0,,1
H036,P,36,Human,A3/A4,machine_run_4,4,machine_annotation,E,1,4.85,5.000000000000001,4.9,4.4,5.0,1,1,1,1,1,4.83,4.4,0,0,,1
H037,P,37,Human,A3/A4,machine_run_4,4,machine_annotation,D,1,4.85,5.000000000000001,4.9,4.4,5.0,1,1,1,1,1,4.83,4.4,0,0,,1
H038,P,38,Human,A3/A4,machine_run_4,4,machine_annotation,D,1,4.6,5.000000000000001,4.9,4.05,5.0,1,1,1,1,1,4.71,4.05,0,0,,1
H039,P,39,Human,A3/A4,machine_run_4,4,machine_annotation,B,1,4.6,5.000000000000001,4.9,4.05,5.0,1,1,1,1,1,4.71,4.05,0,0,,1
H040,P,40,Human,B,machine_run_4,4,machine_annotation,A,1,4.85,4.900000000000001,4.9,4.25,4.75,1,1,1,1,1,4.73,4.25,0,0,,1
H041,P,41,Human,B,machine_run_4,4,machine_annotation,E,1,4.85,4.900000000000001,4.9,4.25,4.75,1,1,1,1,1,4.73,4.25,0,0,,1
H042,P,42,Human,B,machine_run_4,4,machine_annotation,D,1,4.85,4.900000000000001,4.9,4.25,4.75,1,1,1,1,1,4.73,4.25,0,0,,1
H043,P,43,Human,X,machine_run_4,4,machine_annotation,ABCE,1,4.85,5.000000000000001,4.9,4.15,5.0,1,1,1,1,1,4.78,4.15,0,0,,1
H044,P,44,Human,X,machine_run_4,4,machine_annotation,ABDE,1,4.85,5.000000000000001,5.0,4.15,5.0,1,1,1,1,1,4.8,4.15,0,0,,1
H045,P,45,Human,X,machine_run_4,4,machine_annotation,ACE,1,4.85,5.000000000000001,4.9,4.15,5.0,1,1,1,1,1,4.78,4.15,0,0,,1
H046,P,46,Human,X,machine_run_4,4,machine_annotation,ABCD,1,4.7,5.000000000000001,4.9,4.15,5.0,1,1,1,1,1,4.75,4.15,0,0,,1
H047,P,47,Human,X,machine_run_4,4,machine_annotation,BDE,1,4.85,5.000000000000001,4.8,4.15,5.0,1,1,1,1,1,4.76,4.15,0,0,,1
H048,P,48,Human,X,machine_run_4,4,machine_annotation,B,1,4.85,5.000000000000001,4.8,3.8,5.0,1,1,1,0,1,4.6899999999999995,3.8,1,0,,0
H049,P,49,Human,X,machine_run_4,4,machine_annotation,BD,1,4.85,5.000000000000001,4.8,4.15,5.0,1,1,1,1,1,4.76,4.15,0,0,,1
H050,P,50,Human,X,machine_run_4,4,machine_annotation,BD,1,4.85,5.000000000000001,4.8,4.15,5.0,1,1,1,1,1,4.76,4.15,0,0,,1
